ags,name,verwaltungsform,bev_30_06,schulden_gesamt_eur,kredite_eur,kassenkredite_eur
07140901,Perscheid,50,327,-,-,-
07140901,Pfalzfeld,50,619,-,-,-
07140901,"Sankt Goar, Stadt",50,2912,1940241,1940241,-
07140901,Schwall,50,313,-,-,-
07140901,Thörlingen,50,141,-,-,-
07140901,Urbar,50,686,955093,-,699972
07140901,Utzenhain,50,109,-,-,-
07140901,Wiebelsheim,50,592,-,-,-
07140902,Beulich,50,489,-,-,-
07140902,Morshausen,50,343,59084,-,-
07141000,Attenhausen,50,415,305250,155539,149711
07141000,"Bad Ems, Stadt",50,9933,8529862,6568874,-
07141000,"Bad Ems-Nassau, Verbandsgemeindeverwaltung",55,29152,15477850,38902,-
07141000,Becheln,50,665,-,-,-
07141000,Dausenau,50,1299,2377755,-,-
07141000,Dessighofen,50,177,-,-,-
07141000,Dienethal,50,233,80293,80293,-
07141000,Dornholzhausen,50,212,17358,17358,-
07141000,Fachbach,50,1299,1515171,1077533,-
07141000,Frücht,50,573,16969,-,-
07141000,Geisig,50,376,67995,67995,-
07141000,Hömberg,50,335,-,-,-
07141000,Kemmenau,50,523,29464,29464,-
07141000,Lollschied,50,188,4937,-,4937
07141000,Miellen,50,348,834305,661890,172415
07141000,Misselberg,50,91,-,-,-
07141000,"Nassau, Stadt",50,4897,7751729,1573253,6178476
07141000,Nievern,50,1058,151824,-,-
07141001,Obernhof,50,389,728091,-,362238
07141001,Oberwies,50,153,365676,131626,234050
07141001,Pohl,50,346,-,-,-
07141001,Schweighausen,50,224,69638,-,-
07141001,Seelbach,50,442,-,-,-
07141001,Singhofen,50,1788,-,-,-
07141001,Sulzbach,50,179,119623,-,-
07141001,Weinähr,50,455,211110,84997,126113
07141001,Winden,50,737,28905,10421,18484
07141001,Zimmerschied,50,96,-,-,-
07141002,Arzbach,50,1721,1053320,-,591494
07141010,"Rhein-Lahn-Kreis, Landkreisverwaltung",32,125097,56022020,9335400,-
07141100,"Aar-Einrich, Verbandsgemeindeverwaltung",55,18784,9102293,9102293,-
07141100,Allendorf,50,588,-,-,-
07141100,"Bad Ems, Stadt",-,-,-,-,-
07141100,"Bad Ems, Verbandsgemeindeverwaltung",-,-,-,-,-
07141100,Becheln,-,-,-,-,-
07141100,Berghausen,50,301,-,-,-
07141100,Berndroth,50,408,280590,-,-
07141100,Biebrich,50,328,-,-,-
07141100,Bremberg,50,268,109616,-,-
07141100,Burgschwalbach,50,1067,1137469,1033320,104149
07141100,Dausenau,-,-,-,-,-
07141100,Dörsdorf,50,431,-,-,-
07141100,Ebertshausen,50,133,-,-,-
07141100,Eisighofen,50,275,61311,-,-
07141100,Ergeshausen,50,138,-,-,-
07141100,Fachbach,-,-,-,-,-
07141100,Flacht,50,996,718637,-,-
07141100,Frücht,-,-,-,-,-
07141100,Gutenacker,50,363,-,-,-
07141100,Hahnstätten,50,2964,2546248,-,-
07141100,Herold,50,403,-,-,-
07141100,Kaltenholzhausen,50,554,-,-,-
07141100,"Katzenelnbogen, Stadt",50,2293,348722,348722,-
07141100,Kemmenau,-,-,-,-,-
07141100,Klingelbach,50,762,-,-,-
07141100,Kördorf,50,555,52415,-,-
07141100,Lohrheim,50,609,628094,-,-
07141100,Miellen,-,-,-,-,-
07141100,Mittelfischbach,50,148,-,-,-
07141100,Mudershausen,50,433,-,-,-
07141100,Netzbach,50,353,309483,309483,-
07141100,Niederneisen,50,1471,1623350,-,-
07141100,Niedertiefenbach,50,181,-,-,-
07141100,Nievern,-,-,-,-,-
07141101,Oberfischbach,50,153,-,-,-
07141101,Oberneisen,50,716,623546,-,-
07141101,Reckenroth,50,242,-,-,-
07141101,Rettert,50,456,51412,51412,-
07141101,Roth,50,204,-,-,-
07141101,Schiesheim,50,268,147266,-,-
07141101,Schönborn,50,723,581914,-,-
07141102,Arzbach,-,-,-,-,-
07141300,Altendiez,50,2188,1531666,-,-
07141300,Aull,50,405,132720,132720,-
07141300,Birlenbach,50,1595,1980017,1980017,-
07141300,Charlottenberg,50,147,-,-,-
07141300,Cramberg,50,473,-,-,-
07141300,"Diez, Stadt",50,11218,6684517,6684517,-
07141300,"Diez, Verbandsgemeindeverwaltung",55,25581,188431,188431,-
07141300,Dörnberg,50,457,118344,118344,-
07141300,Eppenrod,50,746,525830,525830,-
07141300,Geilnau,50,354,199753,-,-
07141300,Gückingen,50,1153,-,-,-
07141300,Hambach,50,497,244804,-,-
07141300,Heistenbach,50,1027,46888,-,-
07141300,Hirschberg,50,398,716564,-,-
07141300,Holzappel,50,1074,629166,-,-
07141300,Holzheim,50,883,-,-,-
07141300,Horhausen,50,315,171028,-,-
07141300,Isselbach,50,391,-,-,-
07141300,Langenscheid,50,532,39900,-,-
07141300,Laurenburg,50,274,9510,-,-
07141301,Scheidt,50,334,-,-,-
07141301,Steinsberg,50,232,-,-,-
07141301,Wasenbach,50,316,70803,70803,-
07141305,Balduinstein,50,572,20761,-,-
07141400,Burgschwalbach,-,-,-,-,-
07141400,Flacht,-,-,-,-,-
07141400,Hahnstätten,-,-,-,-,-
07141400,"Hahnstätten, Verbandsgemeindeverwaltung",-,-,-,-,-
07141400,Kaltenholzhausen,-,-,-,-,-
07141400,Lohrheim,-,-,-,-,-
07141400,Mudershausen,-,-,-,-,-
07141400,Netzbach,-,-,-,-,-
07141400,Niederneisen,-,-,-,-,-
07141401,Oberneisen,-,-,-,-,-
07141401,Schiesheim,-,-,-,-,-
07141500,Allendorf,-,-,-,-,-
07141500,Berghausen,-,-,-,-,-
07141500,Berndroth,-,-,-,-,-
07141500,Biebrich,-,-,-,-,-
07141500,Bremberg,-,-,-,-,-
07141500,Dörsdorf,-,-,-,-,-
07141500,Ebertshausen,-,-,-,-,-
07141500,Eisighofen,-,-,-,-,-
07141500,Ergeshausen,-,-,-,-,-
07141500,Gutenacker,-,-,-,-,-
07141500,Herold,-,-,-,-,-
07141500,"Katzenelnbogen, Stadt",-,-,-,-,-
07141500,"Katzenelnbogen, Verbandsgemeindeverwaltung",-,-,-,-,-
07141500,Klingelbach,-,-,-,-,-
07141500,Kördorf,-,-,-,-,-
07141500,"Lahnstein, Stadt",41,18584,43528814,19978285,21000000
07141500,Mittelfischbach,-,-,-,-,-
07141500,Niedertiefenbach,-,-,-,-,-
07141501,Oberfischbach,-,-,-,-,-
07141501,Reckenroth,-,-,-,-,-
07141501,Rettert,-,-,-,-,-
07141501,Roth,-,-,-,-,-
07141501,Schönborn,-,-,-,-,-
07141600,Attenhausen,-,-,-,-,-
07141600,Dessighofen,-,-,-,-,-
07141600,Dienethal,-,-,-,-,-
07141600,Dornholzhausen,-,-,-,-,-
07141600,Geisig,-,-,-,-,-
07141600,Hömberg,-,-,-,-,-
07141600,Lollschied,-,-,-,-,-
07141600,Misselberg,-,-,-,-,-
07141600,"Nassau, Stadt",-,-,-,-,-
07141600,"Nassau, Verbandsgemeindeverwaltung",-,-,-,-,-
07141601,Obernhof,-,-,-,-,-
07141601,Oberwies,-,-,-,-,-
07141601,Pohl,-,-,-,-,-
07141601,Schweighausen,-,-,-,-,-
07141601,Seelbach,-,-,-,-,-
07141601,Singhofen,-,-,-,-,-
07141601,Sulzbach,-,-,-,-,-
07141601,Weinähr,-,-,-,-,-
07141601,Winden,-,-,-,-,-
07141601,Zimmerschied,-,-,-,-,-
07141700,Berg,50,250,-,-,-
07141700,Bettendorf,50,331,-,-,-
07141700,Bogel,50,822,-,-,-
07141700,Buch,50,603,-,-,-
07141700,Ehr,50,81,4789,-,-
07141700,Endlichhofen,50,150,-,-,-
07141700,Eschbach,50,149,64370,-,-
07141700,Gemmerich,50,547,-,-,-
07141700,Himmighofen,50,325,-,-,-
07141700,Holzhausen an der Haide,50,1175,288009,-,-
07141700,Hunzel,50,257,-,-,-
07141700,Kasdorf,50,235,-,-,-
07141700,Kehlbach,50,178,-,-,-
07141700,Lautert,50,246,-,-,-
07141700,Lipporn,50,277,-,-,-
07141700,Marienfels,50,334,-,-,-
07141700,Miehlen,50,2053,-,-,-
07141700,"Nastätten, Stadt",50,4530,3053242,2456548,596694
07141700,"Nastätten, Verbandsgemeindeverwaltung",55,16667,2335482,-,2335482
07141700,Niederbachheim,50,267,-,-,-
07141700,Niederwallmenach,50,409,-,-,-
07141701,Hainau,50,157,-,-,-
07141701,Oberbachheim,50,204,-,-,-
07141701,Obertiefenbach,50,376,-,-,-
07141701,Oberwallmenach,50,207,-,-,-
07141701,Oelsberg,50,576,229157,229157,-
07141701,Rettershain,50,311,62842,62842,-
07141701,Ruppertshofen,50,344,-,-,-
07141701,Strüth,50,329,-,-,-
07141701,Weidenbach,50,111,-,-,-
07141701,Welterod,50,458,-,-,-
07141701,Winterwerb,50,149,43011,43011,-
07141705,Diethardt,50,226,-,-,-
07141900,Auel,50,173,70709,4118,66591
07141900,Bornich,50,945,815840,257603,558237
07141900,Dachsenhausen,50,987,342625,342625,-
07141900,Dahlheim,50,847,1025483,-,-
07141900,Dörscheid,50,376,-,-,-
07141900,Filsen,50,642,931312,140328,790984
07141900,Kamp-Bornhofen,50,1521,3044768,1204256,1840512
07141900,"Kaub, Stadt",50,796,2490807,1131466,-
07141900,Kestert,50,598,572849,243911,328938
07141900,Lierschied,50,484,218710,216154,2556
07141900,"Loreley, Verbandsgemeindeverwaltung",55,16329,27452222,-,14917372
07141900,Lykershausen,50,219,77163,-,-
07141900,Nochern,50,474,-,-,-
07141901,Osterspai,50,1240,4023664,1251575,-
07141901,Patersberg,50,340,361675,119023,-
07141901,Prath,50,291,1284203,-,917034
07141901,Reichenberg,50,159,367551,357500,10051
07141901,Reitzenhain,50,352,-,-,-
07141901,"Sankt Goarshausen, Stadt",50,1248,6084308,2128586,3955722
07141901,Sauerthal,50,147,-,-,-
07141901,Weisel,50,1020,-,-,-
07141901,Weyer,50,474,170720,153791,16929
07141905,"Braubach, Stadt",50,2996,12152718,5510087,-
07143000,Bannberscheid,50,684,136495,136495,-
07143000,Dernbach (Westerwald),50,2526,363627,363627,-
07143000,Ebernhahn,50,1232,-,-,-
07143000,Helferskirchen,50,1224,-,-,-
07143000,Leuterod,50,852,-,-,-
07143000,Mogendorf,50,1377,-,-,-
07143000,Moschheim,50,744,40735,40735,-
07143000,Siershahn,50,2938,38113,38113,-
07143000,Staudt,50,1274,-,-,-
07143000,"Wirges, Stadt",50,5634,1165451,-,-
07143000,"Wirges, Verbandsgemeindeverwaltung",55,20025,1847773,1847773,-
07143000,Ötzingen,50,1362,61789,61789,-
07143002,Niedersayn,50,178,-,-,-
07143010,"Westerwaldkreis, Landkreisverwaltung",32,207421,4070444,-,-
07143100,"Bad Marienberg (Ww.), Verbandsgemeindeverwaltung",55,19713,1699300,-,-
07143102,"Bad Marienberg (Westerwald), Stadt",50,6171,2101541,-,-
07143102,Bölsberg,50,231,-,-,-
07143102,Dreisbach,50,599,-,-,-
07143102,Fehl-Ritzhausen,50,794,-,-,-
07143102,Großseifen,50,617,-,-,-
07143102,Hahn bei Marienberg,50,472,70647,-,-
07143102,Hardt,50,455,-,-,-
07143102,Hof,50,1309,-,-,-
07143102,Kirburg,50,608,-,-,-
07143102,Langenbach bei Kirburg,50,1068,-,-,-
07143102,Lautzenbrücken,50,442,-,-,-
07143102,Mörlen,50,527,-,-,-
07143102,Neunkhausen,50,1022,-,-,-
07143102,Nisterau,50,842,-,-,-
07143102,Nistertal,50,1191,43174,-,-
07143102,Norken,50,973,-,-,-
07143102,Stockhausen-Illfurth,50,429,-,-,-
07143103,Unnau,50,1963,406052,-,-
07143200,"Hachenburg, Verbandsgemeindeverwaltung",55,24949,862722,862722,-
07143202,Alpenrod,50,1644,332308,-,-
07143202,Astert,50,268,-,-,-
07143202,Atzelgift,50,639,-,-,-
07143202,Borod,50,530,62183,-,-
07143202,Dreifelden,50,258,-,-,-
07143202,Gehlert,50,616,77785,-,-
07143202,Giesenhausen,50,341,-,-,-
07143202,"Hachenburg, Stadt",50,6226,2473175,2473175,-
07143202,Hattert,50,1767,-,-,-
07143202,Heimborn,50,276,-,-,-
07143202,Heuzert,50,122,-,-,-
07143202,Höchstenbach,50,745,-,-,-
07143202,Kroppach,50,758,155364,155364,-
07143202,Kundert,50,278,-,-,-
07143202,Limbach,50,401,173040,-,-
07143202,Linden,50,150,-,-,-
07143202,Lochum,50,308,-,-,-
07143202,Luckenbach,50,670,-,-,-
07143202,Marzhausen,50,270,-,-,-
07143202,Merkelbach,50,432,69874,-,-
07143202,Mudenbach,50,783,-,-,-
07143202,Mörsbach,50,402,93858,-,-
07143202,Mündersbach,50,793,727241,727241,-
07143202,Müschenbach,50,958,-,-,-
07143202,Nister,50,1087,568108,-,-
07143202,Roßbach,50,845,-,-,-
07143202,Stein-Wingert,50,212,-,-,-
07143202,Steinebach an der Wied,50,841,-,-,-
07143202,Streithausen,50,491,286528,-,-
07143203,Wahlrod,50,908,-,-,-
07143203,Welkenbach,50,152,-,-,-
07143203,Wied,50,534,-,-,-
07143203,Winkelbach,50,244,-,-,-
07143300,Hilgert,50,1549,455075,-,-
07143300,Hillscheid,50,2475,-,-,-
07143300,"Höhr-Grenzhausen, Stadt",50,9342,5067784,5067784,-
07143300,"Höhr-Grenzhausen, Verbandsgemeindeverwaltung",55,13621,1844078,-,-
07143300,Kammerforst,50,255,-,-,-
07143400,Boden,50,663,15000,15000,-
07143400,Daubach,50,478,-,-,-
07143400,Eitelborn,50,2524,-,-,-
07143400,Gackenbach,50,554,712205,-,712205
07143400,Girod,50,1207,-,-,-
07143400,Großholbach,50,978,-,-,-
07143400,Görgeshausen,50,965,-,-,-
07143400,Heilberscheid,50,646,-,-,-
07143400,Heiligenroth,50,1477,378502,378502,-
07143400,Holler,50,1034,-,-,-
07143400,Horbach,50,725,-,-,-
07143400,Hübingen,50,519,-,-,-
07143400,Kadenbach,50,1332,-,-,-
07143400,"Montabaur, Stadt",50,14730,5524003,5524003,-
07143400,"Montabaur, Verbandsgemeindeverwaltung",55,41638,4836061,4836061,-
07143400,Nentershausen,50,2103,-,-,-
07143400,Neuhäusel,50,2069,-,-,-
07143400,Niederelbert,50,1747,1119795,-,65282
07143400,Niedererbach,50,1038,71954,71954,-
07143400,Nomborn,50,710,-,-,-
07143400,Oberelbert,50,1170,236500,236500,-
07143400,Ruppach-Goldhausen,50,1190,-,-,-
07143400,Simmern,50,1534,-,-,-
07143400,Stahlhofen,50,746,-,-,-
07143400,Untershausen,50,522,65921,65921,-
07143400,Welschneudorf,50,977,-,-,-
07143500,Alsbach,50,642,-,-,-
07143500,Breitenau,50,719,-,-,-
07143500,Caan,50,690,-,-,-
07143500,Deesen,50,780,-,-,-
07143500,Hundsdorf,50,463,-,-,-
07143500,Nauort,50,2336,-,-,-
07143500,Oberhaid,50,379,-,-,-
07143500,"Ransbach-Baumbach, Stadt",50,8113,2101703,-,-
07143500,"Ransbach-Baumbach, Verbandsgemeindeverwaltung",55,15636,3007967,-,-
07143500,Sessenbach,50,516,115486,-,-
07143500,Wirscheid,50,345,-,-,-
07143500,Wittgert,50,653,64708,64708,-
07143600,"Rennerod, Verbandsgemeindeverwaltung",55,17126,-,-,-
07143602,Bretthausen,50,219,-,-,-
07143602,Elsoff (Westerwald),50,970,-,-,-
07143602,Hellenhahn-Schellenberg,50,1234,-,-,-
07143602,Homberg,50,189,-,-,-
07143602,Hüblingen,50,312,-,-,-
07143602,Irmtraut,50,788,-,-,-
07143602,Liebenscheid,50,846,-,-,-
07143602,Neunkirchen,50,574,-,-,-
07143602,Neustadt/Westerwald,50,575,-,-,-
07143602,Niederroßbach,50,696,-,-,-
07143602,Nister-Möhrendorf,50,305,-,-,-
07143602,Oberrod,50,640,-,-,-
07143602,Oberroßbach,50,347,-,-,-
07143602,Rehe,50,995,-,-,-
07143602,"Rennerod, Stadt",50,4423,105479,105479,-
07143602,Salzburg,50,231,-,-,-
07143602,Seck,50,1188,-,-,-
07143602,Stein-Neukirch,50,445,-,-,-
07143603,Waigandshain,50,218,-,-,-
07143603,Waldmühlen,50,317,-,-,-
07143603,Westernohe,50,941,-,-,-
07143603,Willingen,50,281,-,-,-
07143603,Zehnhausen bei Rennerod,50,392,-,-,-
07143700,Ellenhausen,50,292,-,-,-
07143700,Freilingen,50,716,-,-,-
07143700,Freirachdorf,50,712,-,-,-
07143700,Goddert,50,449,-,-,-
07143700,Hartenfels,50,754,78390,78390,-
07143700,Herschbach,50,2991,341191,341191,-
07143700,Krümmel,50,300,-,-,-
07143700,Marienrachdorf,50,1033,104320,104320,-
07143700,Maroth,50,248,30788,-,-
07143700,Maxsain,50,1023,-,-,-
07143700,Nordhofen,50,542,-,-,-
07143700,Quirnbach,50,492,-,-,-
07143700,Rückeroth,50,484,-,-,-
07143700,Schenkelberg,50,653,85868,-,-
07143700,"Selters (Westerwald), Stadt",50,2905,-,-,-
07143700,"Selters (Westerwald), Verbandsgemeindeverwaltung",55,16504,316991,316991,-
07143700,Sessenhausen,50,842,949335,-,-
07143700,Steinen,50,231,-,-,-
07143700,Vielbach,50,560,-,-,-
07143700,Wölferlingen,50,473,-,-,-
07143702,Ewighausen,50,240,-,-,-
07143703,Weidenhahn,50,564,725472,-,-
07143800,Dreikirchen,50,1023,280130,199890,-
07143800,Hundsangen,50,1948,1066729,-,-
07143800,Obererbach,50,499,-,-,-
07143800,Steinefrenz,50,776,50845,-,-
07143800,"Wallmerod, Verbandsgemeindeverwaltung",55,14717,2356041,-,-
07143800,Weroth,50,560,-,-,-
07143802,Arnshöfen,50,178,105668,69720,35948
07143802,Berod bei Wallmerod,50,549,-,-,-
07143802,Bilkheim,50,474,-,-,-
07143802,Ettinghausen,50,344,-,-,-
07143802,Hahn am See,50,391,89720,89720,-
07143802,Herschbach (Oberwesterwald),50,948,10000,-,-
07143802,Kuhnhöfen,50,152,-,-,-
07143802,Meudt,50,1896,792000,792000,-
07143802,Molsberg,50,451,-,-,-
07143802,Niederahr,50,822,405445,125515,-
07143802,Oberahr,50,567,557401,172491,-
07143802,Salz,50,872,-,-,-
07143803,Wallmerod,50,1541,30000,-,-
07143803,Zehnhausen bei Wallmerod,50,192,-,-,-
07143805,Elbingen,50,327,-,-,-
07143805,Mähren,50,207,54133,54133,-
07143900,"Westerburg, Verbandsgemeindeverwaltung",55,23492,7298782,7298782,-
07143902,Ailertchen,50,653,15918,15918,-
07143902,Bellingen,50,622,57505,-,-
07143902,Berzhahn,50,504,310781,310781,-
07143902,Brandscheid,50,480,-,-,-
07143902,Enspel,50,301,281445,273275,-
07143902,Gemünden,50,1049,200801,200801,-
07143902,Girkenroth,50,606,607043,-,-
07143902,Guckheim,50,974,945228,733927,211301
07143902,Halbs,50,351,-,-,-
07143902,Hergenroth,50,441,-,-,-
07143902,Härtlingen,50,381,62499,17499,-
07143902,Höhn,50,3147,882457,-,-
07143902,Kaden,50,573,488284,-,-
07143902,Kölbingen,50,994,-,-,-
07143902,Langenhahn,50,1371,-,-,-
07143902,Pottum,50,1057,16410,-,-
07143902,Rotenhain,50,499,673841,658692,-
07143902,Rothenbach,50,932,-,-,-
07143902,Stahlhofen am Wiesensee,50,373,-,-,-
07143902,Stockum-Püschen,50,660,-,-,-
07143903,Weltersburg,50,304,14013,14013,-
07143903,"Westerburg, Stadt",50,6031,7596440,-,-
07143903,Willmenrod,50,675,128220,128220,-
07143903,Winnen,50,514,-,-,-
07211000,"Trier, kreisfreie Stadt",30,103612,714713018,-,382454912
07231010,"Bernkastel-Wittlich, Landkreisverwaltung",32,113419,78732599,78638906,93693
07231100,"Bernkastel-Kues, Stadt",50,6754,16416009,16416009,-
07231100,"Bernkastel-Kues, Verbandsgemeindeverwaltung",55,27531,8800551,8784670,-
07231100,Brauneberg,50,1137,904840,-,-
07231100,Burgen,50,566,629577,-,-
07231100,Erden,50,427,266640,266640,-
07231100,Gornhausen,50,198,-,-,-
07231100,Graach an der Mosel,50,652,219628,-,-
07231100,Hochscheid,50,266,-,-,-
07231100,Kesten,50,333,1418140,603407,-
07231100,Kleinich,50,678,-,-,-
07231100,Kommen,50,277,-,-,-
07231100,Lieser,50,1251,366541,-,-
07231100,Longkamp,50,1099,-,-,-
07231100,Lösnich,50,496,132421,132421,-
07231100,Maring-Noviand,50,1412,184071,-,-
07231100,Minheim,50,455,159467,131678,27789
07231100,Monzelfeld,50,1304,1393574,1393574,-
07231100,Mülheim (Mosel),50,985,352970,-,-
07231100,Neumagen-Dhron,50,2296,3295092,2747287,547805
07231101,Piesport,50,2015,687315,-,-
07231101,Veldenz,50,955,910310,910310,-
07231101,Wintrich,50,937,167848,-,-
07231101,Zeltingen-Rachtig,50,2171,2674605,2674605,-
07231101,Ürzig,50,867,-,-,-
07231200,Morbach,41,10580,2017429,-,-
07231400,"Wittlich, Stadt",41,18973,47986672,-,-
07231600,Berglicht,50,464,843764,-,-
07231600,Burtscheid,50,114,189798,63516,-
07231600,Deuselbach,50,280,1033441,292631,740810
07231600,Dhronecken,50,122,741099,156798,584301
07231600,Etgert,50,66,-,-,-
07231600,Gielert,50,137,70878,70878,-
07231600,Gräfendhron,50,103,981102,174277,-
07231600,Hilscheid,50,252,110399,55010,55389
07231600,Horath,50,505,409805,409805,-
07231600,Immert,50,160,355210,144282,210928
07231600,Lückenburg,50,103,500923,25715,475208
07231600,Malborn,50,1393,2393903,-,-
07231600,Merschbach,50,64,38080,38080,-
07231600,Neunkirchen,50,157,855802,197736,658066
07231600,"Thalfang am Erbeskopf, Verbandsgemeindeverwaltung",55,7551,34858336,13393713,9029951
07231601,Rorodt,50,56,141535,52100,89435
07231601,Schönberg,50,235,468426,468426,-
07231601,Talling,50,234,-,-,-
07231601,Thalfang,50,1895,7950728,3281168,4669560
07231602,Breit,50,310,396997,-,18300
07231602,Büdlich,50,213,159133,-,-
07231602,Heidenburg,50,688,507770,507770,-
07231800,Altrich,50,1709,255484,-,-
07231800,Arenrath,50,364,397728,388101,-
07231800,Bergweiler,50,868,202201,-,-
07231800,Bettenfeld,50,676,672539,-,-
07231800,Binsfeld,50,1308,1137005,-,-
07231800,Bruch,50,477,176279,-,-
07231800,Dierfeld,50,17,-,-,-
07231800,Dierscheid,50,168,21734,-,-
07231800,Dodenburg,50,98,-,-,-
07231800,Dreis,50,1400,504800,-,-
07231800,Eckfeld,50,385,30729,-,-
07231800,Eisenschmitt,50,339,151657,-,-
07231800,Esch,50,425,82394,-,-
07231800,Gipperath,50,222,-,-,-
07231800,Gladbach,50,369,357744,176308,-
07231800,Greimerath,50,278,12734,-,-
07231800,Großlittgen,50,1000,2100613,-,-
07231800,Hasborn,50,612,226734,-,-
07231800,Heckenmünster,50,135,17565,-,-
07231800,Heidweiler,50,177,-,-,-
07231800,Hetzerath,50,2496,678004,678004,-
07231800,Hupperath,50,658,36407,36407,-
07231800,Karl,50,213,-,-,-
07231800,Klausen,50,1521,1790669,-,-
07231800,Laufeld,50,509,23420,-,-
07231800,"Manderscheid, Stadt",50,1451,1953814,-,-
07231800,Meerfeld,50,347,-,-,-
07231800,Minderlittgen,50,720,651672,-,-
07231800,Musweiler,50,48,-,-,-
07231800,Niederscheidweiler,50,267,-,-,-
07231800,Niederöfflingen,50,443,1799534,-,-
07231800,"Wittlich-Land, Verbandsgemeindeverwaltung",55,31507,6900595,-,-
07231801,Oberscheidweiler,50,192,71830,71830,-
07231801,Oberöfflingen,50,285,103235,-,-
07231801,Osann-Monzel,50,1847,33213,-,-
07231801,Pantenburg,50,251,160467,-,-
07231801,Platten,50,860,104029,-,-
07231801,Plein,50,630,-,-,-
07231801,Rivenich,50,745,451066,196704,-
07231801,Salmtal,50,2487,1442754,-,942970
07231801,Schladt,50,151,580169,-,-
07231801,Schwarzenborn,50,62,15515,15515,-
07231801,Sehlem,50,996,140287,-,-
07231801,Wallscheid,50,364,1472522,-,1472522
07231805,Landscheid,50,2229,2070740,1749803,320937
07231805,Niersbach,50,708,365095,-,-
07231900,Bausendorf,50,1427,996844,996844,-
07231900,Bengel,50,847,2099025,1184595,914430
07231900,Burg (Mosel),50,362,-,-,-
07231900,Diefenbach,50,91,-,-,-
07231900,Enkirch,50,1430,2265773,1419443,826331
07231900,Flußbach,50,429,566694,-,-
07231900,Hontheim,50,822,473119,-,-
07231900,Kinderbeuern,50,1027,1620707,913804,-
07231900,Kinheim,50,775,1944800,1065469,879331
07231900,Kröv,50,2194,6040919,-,-
07231900,"Traben-Trarbach, Verbandsgemeindeverwaltung",55,17277,15812350,10346035,-
07231901,Reil,50,963,1196987,1150902,46085
07231901,Starkenburg,50,232,162845,117351,45494
07231901,"Traben-Trarbach, Stadt",50,5510,7926742,5836590,2090152
07231901,Willwerscheid,50,60,-,-,-
07231902,Lötzbeuren,50,469,-,-,-
07231905,Irmenach,50,639,279131,258838,20293
07232010,"Eifelkreis Bitburg-Prüm, Landkreisverwaltung",32,100302,151426254,-,14150025
07232100,"Arzfeld, Verbandsgemeindeverwaltung",55,9565,33508094,7320501,7948298
07232102,Arzfeld,50,1429,1944882,1625002,319880
07232102,Dackscheid,50,113,145227,-,145227
07232102,Dahnen,50,341,832817,26810,806007
07232102,Daleiden,50,922,3623900,-,-
07232102,Dasburg,50,219,990181,223971,-
07232102,Eilscheid,50,43,-,-,-
07232102,Eschfeld,50,192,249203,21800,227403
07232102,Euscheid,50,147,5070,5070,-
